,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
6419,2019.0,2.0,23.0,11.0,41.0,17.98,989.8,402.38,36.65,3.23,219.75,5.58,51.9,10.1,237.75,1.43,5.215609,23.88,32.17
6420,2019.0,2.0,23.0,12.0,41.0,18.98,989.8,371.98,34.9,3.0,221.0,3.25,44.05,6.5,211.5,1.9,5.2147555,21.5,26.1
6421,2019.0,2.0,23.0,13.0,16.0,20.05,989.77,383.2,33.88,2.75,217.75,3.38,48.58,5.88,146.75,1.6,5.2139025,20.28,28.57
6422,2019.0,2.0,23.0,14.0,16.0,20.35,989.77,383.35,32.4,2.77,213.75,3.05,48.38,4.85,106.25,1.7,5.213049,19.15,28.2
6423,2019.0,2.0,23.0,15.0,67.5,19.7,989.75,268.22,31.95,2.62,214.5,2.55,49.92,5.15,128.75,0.73,5.2121954,16.83,28.68
6424,2019.0,2.0,23.0,16.0,119.0,17.9,989.8,119.72,36.15,2.17,220.5,3.2,54.88,6.78,140.75,1.4,5.2113423,17.27,31.77
6425,2019.0,2.0,23.0,17.0,113.0,16.83,989.82,40.42,41.97,1.9,226.5,3.42,61.88,8.72,124.5,1.1,5.210489,19.0,35.7
6426,2019.0,2.0,23.0,18.0,89.25,14.77,989.85,5.25,48.5,1.25,214.25,4.08,72.2,10.05,143.25,0.93333334,5.2096357,20.52,41.7
6427,2019.0,2.0,23.0,19.0,72.0,13.47,989.88,3.15,54.58,0.45,232.5,7.58,98.88,9.88,124.25,0.7666667,5.208782,20.8,58.77
6428,2019.0,2.0,23.0,20.0,64.5,12.75,989.8,2.93,59.2,0.4,210.0,12.68,98.85,6.53,121.0,0.6,5.2079287,19.15,62.9
6429,2019.0,2.0,23.0,21.0,57.0,12.2,989.8,2.9,62.17,0.3,221.5,18.35,103.03,5.5,113.0,0.4,5.2070756,19.52,69.75
6430,2019.0,2.0,23.0,22.0,67.75,11.65,989.85,3.05,65.02,0.35,203.0,42.27,98.58,6.17,165.0,0.47,5.206222,19.95,86.88
6431,2019.0,2.0,23.0,23.0,104.25,10.75,989.9,3.05,68.95,0.35,199.25,58.35,102.3,6.9,208.75,0.57,5.205369,20.07,101.97
6432,2019.0,2.0,24.0,0.0,117.0,10.1,990.02,3.12,70.22,0.4,201.0,37.15,96.5,7.85,213.25,1.73,5.2045155,19.6,81.6
6433,2019.0,2.0,24.0,1.0,150.0,10.22,989.98,3.2,70.65,0.38,221.0,48.95,96.82,12.35,198.0,3.35,5.203662,22.2,91.38
6434,2019.0,2.0,24.0,2.0,150.0,10.03,990.05,3.1,71.85,0.3,219.25,53.65,94.15,27.0,253.5,2.35,5.202809,26.3,93.8
6435,2019.0,2.0,24.0,3.0,234.0,9.95,990.02,3.17,71.17,0.55,216.25,31.9,87.83,31.58,290.5,1.27,5.2019553,27.73,72.7
6436,2019.0,2.0,24.0,4.0,234.0,10.15,989.9,3.08,70.35,0.62,225.75,25.15,80.12,17.98,259.75,2.1,5.201102,23.55,63.17
6437,2019.0,2.0,24.0,5.0,99.0,10.25,989.9,3.0,68.72,0.38,202.0,20.03,78.57,11.3,190.75,1.93,5.2002487,22.43,58.12
6438,2019.0,2.0,24.0,6.0,102.25,9.7,989.92,3.73,69.03,0.3,226.0,17.43,78.9,8.4,166.5,0.53,5.199395,22.08,56.17
6439,2019.0,2.0,24.0,7.0,118.0,9.82,989.92,36.58,68.62,0.3,228.0,19.23,81.45,8.75,174.75,0.43,5.198542,22.55,59.0
6440,2019.0,2.0,24.0,8.0,152.5,11.75,989.88,134.1,62.2,1.35,224.5,23.98,82.95,13.38,197.75,0.95,5.1976886,23.45,63.65
6441,2019.0,2.0,24.0,9.0,202.0,14.73,989.82,261.9,53.75,1.48,231.75,23.32,81.65,17.98,211.0,0.38,5.196835,22.07,62.43
6442,2019.0,2.0,24.0,10.0,112.0,16.88,989.85,347.08,45.5,2.02,228.75,17.02,73.38,16.38,217.75,0.75,5.195982,23.7,52.88
6443,2019.0,2.0,24.0,11.0,108.25,19.0,989.82,388.0,36.33,2.25,223.25,10.5,64.45,14.85,187.0,0.65,5.1951284,22.8,42.85
